timestep_time;edge_id;lane_id;vehicle_id;vehicle_pos;vehicle_speed
157.00;in;in_0;veh5;800.12;8.01
157.00;in;in_0;veh4;813.64;8.00
157.00;in;in_0;veh3;827.14;8.00
158.00;in;in_0;veh10;57.10;9.00
158.00;in;in_0;veh9;364.74;10.57
158.00;in;in_0;veh8;383.11;10.00
158.00;in;in_0;veh7;509.35;8.07
158.00;in;in_0;veh6;523.12;8.00
158.00;in;in_0;veh5;808.12;8.01
158.00;in;in_0;veh4;821.64;8.00
158.00;in;in_0;veh3;835.14;8.00
159.00;in;in_0;veh10;66.10;9.00
159.00;in;in_0;veh9;375.21;10.48
159.00;in;in_0;veh8;393.11;10.00
159.00;in;in_0;veh7;517.40;8.05
159.00;in;in_0;veh6;531.12;8.00
159.00;in;in_0;veh5;816.12;8.00
159.00;in;in_0;veh4;829.64;8.00
159.00;in;in_0;veh3;843.14;8.00
160.00;in;in_0;veh10;75.10;9.00
160.00;in;in_0;veh9;385.61;10.40
160.00;in;in_0;veh8;403.11;10.00
160.00;in;in_0;veh7;525.44;8.04
160.00;in;in_0;veh6;539.12;8.00
160.00;in;in_0;veh5;824.13;8.00
160.00;in;in_0;veh4;837.64;8.00
160.00;in;in_0;veh3;851.14;8.00
161.00;in;in_0;veh10;84.10;9.00
161.00;in;in_0;veh9;395.94;10.33
161.00;in;in_0;veh8;413.11;10.00
161.00;in;in_0;veh7;533.48;8.03
161.00;in;in_0;veh6;547.12;8.00
161.00;in;in_0;veh5;832.13;8.00
161.00;in;in_0;veh4;845.64;8.00
161.00;in;in_0;veh3;859.14;8.00
162.00;in;in_0;veh10;93.10;9.00
162.00;in;in_0;veh9;406.22;10.28
162.00;in;in_0;veh8;423.11;10.00
162.00;in;in_0;veh7;541.51;8.03
162.00;in;in_0;veh6;555.12;8.00
162.00;in;in_0;veh5;840.13;8.00
162.00;in;in_0;veh4;853.64;8.00
162.00;in;in_0;veh3;867.14;8.00
163.00;in;in_0;veh10;102.10;9.00
163.00;in;in_0;veh9;416.45;10.23
163.00;in;in_0;veh8;433.11;10.00
163.00;in;in_0;veh7;549.53;8.02
163.00;in;in_0;veh6;563.12;8.00
163.00;in;in_0;veh5;848.14;8.00
163.00;in;in_0;veh4;861.64;8.00
163.00;in;in_0;veh3;875.15;8.00
164.00;in;in_0;veh10;111.10;9.00
164.00;in;in_0;veh9;426.65;10.19
164.00;in;in_0;veh8;443.11;10.00
164.00;in;in_0;veh7;557.55;8.02
164.00;in;in_0;veh6;571.12;8.00
164.00;in;in_0;veh5;856.14;8.00
164.00;in;in_0;veh4;869.64;8.00
164.00;in;in_0;veh3;883.15;8.00
165.00;in;in_0;veh10;120.10;9.00
165.00;in;in_0;veh9;436.81;10.16
165.00;in;in_0;veh8;453.11;10.00
165.00;in;in_0;veh7;565.56;8.01
165.00;in;in_0;veh6;579.12;8.00
165.00;in;in_0;veh5;864.14;8.00
165.00;in;in_0;veh4;877.65;8.00
165.00;in;in_0;veh3;891.15;8.00
166.00;in;in_0;veh10;129.10;9.00
166.00;in;in_0;veh9;446.94;10.13
166.00;in;in_0;veh8;463.11;10.00
166.00;in;in_0;veh7;573.57;8.01
166.00;in;in_0;veh6;587.12;8.00
166.00;in;in_0;veh5;872.14;8.00
166.00;in;in_0;veh4;885.65;8.00
166.00;in;in_0;veh3;899.15;8.00
167.00;in;in_0;veh10;138.10;9.00
167.00;in;in_0;veh9;457.05;10.11
167.00;in;in_0;veh8;473.11;10.00
167.00;in;in_0;veh7;581.58;8.01
167.00;in;in_0;veh6;595.12;8.00
167.00;in;in_0;veh5;880.14;8.00
167.00;in;in_0;veh4;893.65;8.00
167.00;in;in_0;veh3;907.15;8.00
168.00;in;in_0;veh10;147.10;9.00
168.00;in;in_0;veh9;467.14;10.09
168.00;in;in_0;veh8;483.11;10.00
168.00;in;in_0;veh7;589.59;8.01
168.00;in;in_0;veh6;603.12;8.00
168.00;in;in_0;veh5;888.14;8.00
168.00;in;in_0;veh4;901.65;8.00
168.00;in;in_0;veh3;915.15;8.00
169.00;in;in_0;veh10;156.10;9.00
169.00;in;in_0;veh9;477.22;10.08
169.00;in;in_0;veh8;493.11;10.00
169.00;in;in_0;veh7;597.60;8.01
169.00;in;in_0;veh6;611.12;8.00
169.00;in;in_0;veh5;896.15;8.00
169.00;in;in_0;veh4;909.65;8.00
169.00;in;in_0;veh3;923.15;8.00
170.00;in;in_0;veh10;165.10;9.00
170.00;in;in_0;veh9;487.29;10.06
170.00;in;in_0;veh8;503.11;10.00
170.00;in;in_0;veh7;605.60;8.01
170.00;in;in_0;veh6;619.12;8.00
170.00;in;in_0;veh5;904.15;8.00
170.00;in;in_0;veh4;917.65;8.00
170.00;in;in_0;veh3;931.15;8.00
171.00;in;in_0;veh10;174.10;9.00
171.00;in;in_0;veh9;497.34;10.05
171.00;in;in_0;veh8;513.11;10.00
171.00;in;in_0;veh7;613.61;8.00
171.00;in;in_0;veh6;627.12;8.00
171.00;in;in_0;veh5;912.15;8.00
171.00;in;in_0;veh4;925.65;8.00
171.00;in;in_0;veh3;939.15;8.00
172.00;in;in_0;veh10;183.10;9.00
172.00;in;in_0;veh9;507.39;10.05
172.00;in;in_0;veh8;523.11;10.00
172.00;in;in_0;veh7;621.61;8.00
172.00;in;in_0;veh6;635.12;8.00
172.00;in;in_0;veh5;920.15;8.00
172.00;in;in_0;veh4;933.65;8.00
172.00;in;in_0;veh3;947.15;8.00
173.00;in;in_0;veh10;192.10;9.00
173.00;in;in_0;veh9;517.42;10.04
173.00;in;in_0;veh8;533.11;10.00
173.00;in;in_0;veh7;629.61;8.00
173.00;in;in_0;veh6;643.12;8.00
173.00;in;in_0;veh5;928.15;8.00
173.00;in;in_0;veh4;941.65;8.00
173.00;in;in_0;veh3;955.15;8.00
174.00;in;in_0;veh10;201.10;9.00
174.00;in;in_0;veh9;527.45;10.03
174.00;in;in_0;veh8;543.11;10.00
174.00;in;in_0;veh7;637.62;8.00
174.00;in;in_0;veh6;651.12;8.00
174.00;in;in_0;veh5;936.15;8.00
174.00;in;in_0;veh4;949.65;8.00
174.00;in;in_0;veh3;963.15;8.00
175.00;in;in_0;veh10;210.10;9.00
175.00;in;in_0;veh9;537.48;10.03
175.00;in;in_0;veh8;553.11;10.00
175.00;in;in_0;veh7;645.62;8.00
175.00;in;in_0;veh6;659.12;8.00
175.00;in;in_0;veh5;944.15;8.00
175.00;in;in_0;veh4;957.65;8.00
175.00;in;in_0;veh3;971.16;8.00
176.00;in;in_0;veh10;219.10;9.00
176.00;in;in_0;veh9;547.50;10.02
176.00;in;in_0;veh8;563.11;10.00
176.00;in;in_0;veh7;653.62;8.00
176.00;in;in_0;veh6;667.13;8.00
176.00;in;in_0;veh5;952.15;8.00
176.00;in;in_0;veh4;965.65;8.00
176.00;in;in_0;veh3;979.16;8.00
177.00;in;in_0;veh10;228.10;9.00
177.00;in;in_0;veh9;557.52;10.02
177.00;in;in_0;veh8;573.11;10.00
177.00;in;in_0;veh7;661.62;8.00
177.00;in;in_0;veh6;675.13;8.00
177.00;in;in_0;veh5;960.15;8.00
177.00;in;in_0;veh4;973.66;8.00
177.00;in;in_0;veh3;987.16;8.00
178.00;in;in_0;veh10;237.10;9.00
178.00;in;in_0;veh9;567.54;10.02
178.00;in;in_0;veh8;583.11;10.00
178.00;in;in_0;veh7;669.62;8.00
178.00;in;in_0;veh6;683.13;8.00
178.00;in;in_0;veh5;968.15;8.00
178.00;in;in_0;veh4;981.66;8.00
178.00;in;in_0;veh3;995.16;8.00
179.00;in;in_0;veh10;246.10;9.00
179.00;in;in_0;veh9;577.55;10.01
179.00;in;in_0;veh8;593.11;10.00
179.00;in;in_0;veh7;677.62;8.00
179.00;in;in_0;veh6;691.13;8.00
179.00;in;in_0;veh5;976.16;8.00
179.00;in;in_0;veh4;989.66;8.00
180.00;in;in_0;veh10;255.10;9.00
180.00;in;in_0;veh9;587.56;10.01
180.00;in;in_0;veh8;603.11;10.00
180.00;in;in_0;veh7;685.62;8.00
180.00;in;in_0;veh6;699.13;8.00
180.00;in;in_0;veh5;984.16;8.00
180.00;in;in_0;veh4;997.66;8.00
181.00;in;in_0;veh10;264.10;9.00
181.00;in;in_0;veh9;597.57;10.01
181.00;in;in_0;veh8;613.11;10.00
181.00;in;in_0;veh7;693.63;8.00
181.00;in;in_0;veh6;707.13;8.00
181.00;in;in_0;veh5;992.16;8.00
182.00;in;in_0;veh10;273.10;9.00
182.00;in;in_0;veh9;607.58;10.01
182.00;in;in_0;veh8;623.11;10.00
182.00;in;in_0;veh7;701.63;8.00
182.00;in;in_0;veh6;715.13;8.00
182.00;out;out_0;veh5;0.06;8.00
183.00;in;in_0;veh10;282.10;9.00
183.00;in;in_0;veh9;617.58;10.01
183.00;in;in_0;veh8;633.11;10.00
183.00;in;in_0;veh7;709.63;8.00
183.00;in;in_0;veh6;723.13;8.00
184.00;in;in_0;veh10;291.10;9.00
184.00;in;in_0;veh9;627.59;10.01
184.00;in;in_0;veh8;643.12;10.00
184.00;in;in_0;veh7;717.63;8.00
184.00;in;in_0;veh6;731.13;8.00
185.00;in;in_0;veh10;300.10;9.00
185.00;in;in_0;veh9;637.59;10.00
185.00;in;in_0;veh8;653.12;10.00
185.00;in;in_0;veh7;725.63;8.00
185.00;in;in_0;veh6;739.13;8.00
186.00;in;in_0;veh10;309.10;9.00
186.00;in;in_0;veh9;647.60;10.00
186.00;in;in_0;veh8;663.12;10.00
186.00;in;in_0;veh7;733.63;8.00
186.00;in;in_0;veh6;747.13;8.00
187.00;in;in_0;veh10;318.10;9.00
187.00;in;in_0;veh9;657.60;10.00
187.00;in;in_0;veh8;673.12;10.00
187.00;in;in_0;veh7;741.63;8.00
187.00;in;in_0;veh6;755.13;8.00
188.00;in;in_0;veh10;327.11;9.00
188.00;in;in_0;veh9;667.60;10.00
188.00;in;in_0;veh8;683.12;10.00
188.00;in;in_0;veh7;749.63;8.00
188.00;in;in_0;veh6;763.13;8.00
189.00;in;in_0;veh10;336.11;9.00
189.00;in;in_0;veh9;677.61;10.00
189.00;in;in_0;veh8;693.12;10.00
189.00;in;in_0;veh7;757.63;8.00
189.00;in;in_0;veh6;771.13;8.00
190.00;in;in_0;veh10;345.11;9.00
190.00;in;in_0;veh9;687.61;10.00
190.00;in;in_0;veh8;703.12;10.00
190.00;in;in_0;veh7;765.63;8.00
190.00;in;in_0;veh6;779.13;8.00
191.00;in;in_0;veh10;354.11;9.00
191.00;in;in_0;veh9;697.61;10.00
191.00;in;in_0;veh8;713.12;10.00
191.00;in;in_0;veh7;773.63;8.00
191.00;in;in_0;veh6;787.14;8.00
192.00;in;in_0;veh10;363.11;9.00
192.00;in;in_0;veh9;707.61;10.00
192.00;in;in_0;veh8;723.12;10.00
192.00;in;in_0;veh7;781.63;8.00
192.00;in;in_0;veh6;795.14;8.00
193.00;in;in_0;veh10;372.11;9.00
193.00;in;in_0;veh9;717.61;10.00
193.00;in;in_0;veh8;733.12;10.00
193.00;in;in_0;veh7;789.64;8.00
193.00;in;in_0;veh6;803.14;8.00
194.00;in;in_0;veh10;381.11;9.00
194.00;in;in_0;veh9;727.61;10.00
194.00;in;in_0;veh8;743.12;10.00
194.00;in;in_0;veh7;797.64;8.00
194.00;in;in_0;veh6;811.14;8.00
195.00;in;in_0;veh10;390.11;9.00
195.00;in;in_0;veh9;737.62;10.00
195.00;in;in_0;veh8;753.12;10.00
195.00;in;in_0;veh7;805.64;8.00
195.00;in;in_0;veh6;819.14;8.00
196.00;in;in_0;veh10;399.11;9.00
196.00;in;in_0;veh9;747.62;10.00
196.00;in;in_0;veh8;763.12;10.00
196.00;in;in_0;veh7;813.64;8.00
196.00;in;in_0;veh6;827.14;8.00
197.00;in;in_0;veh10;408.11;9.00
197.00;in;in_0;veh9;757.62;10.00
197.00;in;in_0;veh8;773.12;10.00
197.00;in;in_0;veh7;821.64;8.00
197.00;in;in_0;veh6;835.14;8.00
198.00;in;in_0;veh10;417.11;9.00
198.00;in;in_0;veh9;767.62;10.00
198.00;in;in_0;veh8;783.12;10.00
198.00;in;in_0;veh7;829.64;8.00
198.00;in;in_0;veh6;843.14;8.00
199.00;in;in_0;veh10;426.11;9.00
199.00;in;in_0;veh9;777.62;10.00
199.00;in;in_0;veh8;793.12;10.00
199.00;in;in_0;veh7;837.64;8.00
199.00;in;in_0;veh6;851.14;8.00
200.00;in;in_0;veh10;435.11;9.00
200.00;in;in_0;veh9;787.62;10.00
200.00;in;in_0;veh8;803.12;10.00
200.00;in;in_0;veh7;845.64;8.00
200.00;in;in_0;veh6;859.14;8.00
201.00;in;in_0;veh10;444.11;9.00
201.00;in;in_0;veh9;797.62;10.00
201.00;in;in_0;veh8;813.12;10.00
201.00;in;in_0;veh7;853.64;8.00
201.00;in;in_0;veh6;867.14;8.00
202.00;in;in_0;veh10;453.11;9.00
202.00;in;in_0;veh9;807.62;10.00
202.00;in;in_0;veh8;823.13;10.00
202.00;in;in_0;veh7;861.64;8.00
202.00;in;in_0;veh6;875.14;8.00
203.00;in;in_0;veh10;462.11;9.00
203.00;in;in_0;veh9;817.62;10.00
203.00;in;in_0;veh8;833.13;10.00
203.00;in;in_0;veh7;869.64;8.00
203.00;in;in_0;veh6;883.14;8.00
204.00;in;in_0;veh10;471.11;9.00
204.00;in;in_0;veh9;827.62;10.00
204.00;in;in_0;veh8;843.13;10.00
204.00;in;in_0;veh7;877.64;8.00
204.00;in;in_0;veh6;891.15;8.00
205.00;in;in_0;veh10;480.11;9.00
205.00;in;in_0;veh9;837.62;10.00
205.00;in;in_0;veh8;853.13;10.00
205.00;in;in_0;veh7;885.64;8.00
205.00;in;in_0;veh6;899.15;8.00
206.00;in;in_0;veh10;489.11;9.00
206.00;in;in_0;veh9;847.63;10.00
206.00;in;in_0;veh8;863.13;10.00
206.00;in;in_0;veh7;893.65;8.00
206.00;in;in_0;veh6;907.15;8.00
207.00;in;in_0;veh10;498.11;9.00
207.00;in;in_0;veh9;857.63;10.00
207.00;in;in_0;veh8;873.13;10.00
207.00;in;in_0;veh7;901.65;8.00
207.00;in;in_0;veh6;915.15;8.00
208.00;in;in_0;veh10;507.11;9.00
208.00;in;in_0;veh9;867.63;10.00
208.00;in;in_0;veh8;883.13;10.00
208.00;in;in_0;veh7;909.65;8.00
208.00;in;in_0;veh6;923.15;8.00
209.00;in;in_0;veh10;516.11;9.00
209.00;in;in_0;veh9;877.63;10.00
209.00;in;in_0;veh8;893.13;10.00
209.00;in;in_0;veh7;917.65;8.00
209.00;in;in_0;veh6;931.15;8.00
210.00;in;in_0;veh10;525.11;9.00
210.00;in;in_0;veh9;887.63;10.00
210.00;in;in_0;veh8;903.13;10.00
210.00;in;in_0;veh7;925.65;8.00
210.00;in;in_0;veh6;939.15;8.00
211.00;in;in_0;veh10;534.11;9.00
211.00;in;in_0;veh9;897.63;10.00
211.00;in;in_0;veh8;912.93;9.80
211.00;in;in_0;veh7;933.65;8.00
211.00;in;in_0;veh6;947.15;8.00
212.00;in;in_0;veh10;543.11;9.00
212.00;in;in_0;veh9;907.43;9.80
212.00;in;in_0;veh8;922.38;9.44
212.00;in;in_0;veh7;941.65;8.00
212.00;in;in_0;veh6;955.15;8.00
213.00;in;in_0;veh10;552.11;9.00
213.00;in;in_0;veh9;916.88;9.44
213.00;in;in_0;veh8;931.53;9.16
213.00;in;in_0;veh7;949.65;8.00
213.00;in;in_0;veh6;963.15;8.00
214.00;in;in_0;veh10;561.12;9.00
214.00;in;in_0;veh9;926.03;9.16
214.00;in;in_0;veh8;940.46;8.92
214.00;in;in_0;veh7;957.65;8.00
214.00;in;in_0;veh6;971.15;8.00
215.00;in;in_0;veh10;570.12;9.00
215.00;in;in_0;veh9;934.96;8.92
215.00;in;in_0;veh8;949.20;8.74
215.00;in;in_0;veh7;965.65;8.00
215.00;in;in_0;veh6;979.16;8.00
216.00;in;in_0;veh10;579.12;9.00
216.00;in;in_0;veh9;943.70;8.74
216.00;in;in_0;veh8;957.79;8.59
216.00;in;in_0;veh7;973.65;8.00
216.00;in;in_0;veh6;987.16;8.00
217.00;in;in_0;veh10;588.12;9.00
217.00;in;in_0;veh9;952.29;8.59
217.00;in;in_0;veh8;966.26;8.47
217.00;in;in_0;veh7;981.65;8.00
217.00;in;in_0;veh6;995.16;8.00
218.00;in;in_0;veh10;597.12;9.00
218.00;in;in_0;veh9;960.76;8.47
218.00;in;in_0;veh8;974.64;8.38
218.00;in;in_0;veh7;989.66;8.00
219.00;in;in_0;veh10;606.12;9.00
219.00;in;in_0;veh9;969.14;8.38
219.00;in;in_0;veh8;982.94;8.30
219.00;in;in_0;veh7;997.66;8.00
220.00;in;in_0;veh10;615.12;9.00
220.00;in;in_0;veh9;977.44;8.30
220.00;in;in_0;veh8;991.19;8.24
221.00;in;in_0;veh10;624.12;9.00
221.00;in;in_0;veh9;985.69;8.24
221.00;in;in_0;veh8;999.43;8.24
222.00;in;in_0;veh10;633.12;9.00
222.00;in;in_0;veh9;993.93;8.24
223.00;in;in_0;veh10;642.12;9.00
224.00;in;in_0;veh10;651.12;9.00
225.00;in;in_0;veh10;660.12;9.00
226.00;in;in_0;veh10;669.12;9.00
227.00;in;in_0;veh10;678.12;9.00
228.00;in;in_0;veh10;687.12;9.00
229.00;in;in_0;veh10;696.12;9.00
230.00;in;in_0;veh10;705.12;9.00
231.00;in;in_0;veh10;714.12;9.00
232.00;in;in_0;veh10;723.13;9.00
233.00;in;in_0;veh10;732.13;9.00
234.00;in;in_0;veh10;741.13;9.00
235.00;in;in_0;veh10;750.13;9.00
236.00;in;in_0;veh10;759.13;9.00
237.00;in;in_0;veh10;768.13;9.00
238.00;in;in_0;veh10;777.13;9.00
239.00;in;in_0;veh10;786.13;9.00
240.00;in;in_0;veh10;795.13;9.00
241.00;in;in_0;veh10;804.13;9.00
242.00;in;in_0;veh10;813.13;9.00
243.00;in;in_0;veh10;822.13;9.00
244.00;in;in_0;veh10;831.13;9.00
245.00;in;in_0;veh10;840.13;9.00
246.00;in;in_0;veh10;849.13;9.00
247.00;in;in_0;veh10;858.14;9.00
248.00;in;in_0;veh10;867.14;9.00
249.00;in;in_0;veh10;876.14;9.00
250.00;in;in_0;veh10;885.14;9.00
251.00;in;in_0;veh10;894.14;9.00
252.00;in;in_0;veh10;903.14;9.00
253.00;in;in_0;veh10;912.14;9.00
254.00;in;in_0;veh10;921.14;9.00
255.00;in;in_0;veh10;930.14;9.00
256.00;in;in_0;veh10;939.14;9.00
257.00;in;in_0;veh10;948.14;9.00
258.00;in;in_0;veh10;957.14;9.00
259.00;in;in_0;veh10;966.14;9.00
260.00;in;in_0;veh10;975.15;9.00
261.00;in;in_0;veh10;984.15;9.00
262.00;in;in_0;veh10;993.15;9.00
263.00;;;;;
