timestep_time;edge_id;lane_id;vehicle_id;vehicle_pos;vehicle_speed
133.00;in;in_0;veh6;581.61;8.00
133.00;in;in_0;veh5;595.12;8.00
133.00;in;in_0;veh4;717.15;8.12
133.00;in;in_0;veh3;731.13;8.00
133.00;in;in_0;veh2;891.15;8.00
133.00;in;in_0;veh1;971.16;8.00
134.00;in;in_0;veh10;67.10;8.00
134.00;in;in_0;veh9;131.10;8.00
134.00;in;in_0;veh8;354.10;13.00
134.00;in;in_0;veh7;421.11;11.00
134.00;in;in_0;veh6;589.62;8.00
134.00;in;in_0;veh5;603.12;8.00
134.00;in;in_0;veh4;725.24;8.10
134.00;in;in_0;veh3;739.13;8.00
134.00;in;in_0;veh2;899.15;8.00
134.00;in;in_0;veh1;979.16;8.00
135.00;in;in_0;veh10;75.10;8.00
135.00;in;in_0;veh9;139.10;8.00
135.00;in;in_0;veh8;367.10;13.00
135.00;in;in_0;veh7;432.11;11.00
135.00;in;in_0;veh6;597.62;8.00
135.00;in;in_0;veh5;611.12;8.00
135.00;in;in_0;veh4;733.32;8.08
135.00;in;in_0;veh3;747.13;8.00
135.00;in;in_0;veh2;907.15;8.00
135.00;in;in_0;veh1;987.16;8.00
136.00;in;in_0;veh10;83.10;8.00
136.00;in;in_0;veh9;147.10;8.00
136.00;in;in_0;veh8;380.10;13.00
136.00;in;in_0;veh7;443.11;11.00
136.00;in;in_0;veh6;605.62;8.00
136.00;in;in_0;veh5;619.12;8.00
136.00;in;in_0;veh4;741.38;8.06
136.00;in;in_0;veh3;755.13;8.00
136.00;in;in_0;veh2;915.15;8.00
136.00;in;in_0;veh1;995.16;8.00
137.00;in;in_0;veh10;91.10;8.00
137.00;in;in_0;veh9;155.10;8.00
137.00;in;in_0;veh8;393.10;13.00
137.00;in;in_0;veh7;454.11;11.00
137.00;in;in_0;veh6;613.62;8.00
137.00;in;in_0;veh5;627.12;8.00
137.00;in;in_0;veh4;749.43;8.05
137.00;in;in_0;veh3;763.13;8.00
137.00;in;in_0;veh2;923.15;8.00
138.00;in;in_0;veh10;99.10;8.00
138.00;in;in_0;veh9;163.10;8.00
138.00;in;in_0;veh8;406.10;13.00
138.00;in;in_0;veh7;465.11;11.00
138.00;in;in_0;veh6;621.62;8.00
138.00;in;in_0;veh5;635.12;8.00
138.00;in;in_0;veh4;757.48;8.04
138.00;in;in_0;veh3;771.14;8.00
138.00;in;in_0;veh2;931.15;8.00
139.00;in;in_0;veh10;107.10;8.00
139.00;in;in_0;veh9;171.10;8.00
139.00;in;in_0;veh8;419.10;13.00
139.00;in;in_0;veh7;476.11;11.00
139.00;in;in_0;veh6;629.62;8.00
139.00;in;in_0;veh5;643.12;8.00
139.00;in;in_0;veh4;765.51;8.03
139.00;in;in_0;veh3;779.14;8.00
139.00;in;in_0;veh2;939.15;8.00
140.00;in;in_0;veh10;115.10;8.00
140.00;in;in_0;veh9;179.10;8.00
140.00;in;in_0;veh8;432.10;13.00
140.00;in;in_0;veh7;487.11;11.00
140.00;in;in_0;veh6;637.62;8.00
140.00;in;in_0;veh5;651.12;8.00
140.00;in;in_0;veh4;773.53;8.03
140.00;in;in_0;veh3;787.14;8.00
140.00;in;in_0;veh2;947.15;8.00
141.00;in;in_0;veh10;123.10;8.00
141.00;in;in_0;veh9;187.10;8.00
141.00;in;in_0;veh8;445.10;13.00
141.00;in;in_0;veh7;498.11;11.00
141.00;in;in_0;veh6;645.62;8.00
141.00;in;in_0;veh5;659.13;8.00
141.00;in;in_0;veh4;781.55;8.02
141.00;in;in_0;veh3;795.14;8.00
141.00;in;in_0;veh2;955.15;8.00
142.00;in;in_0;veh10;131.10;8.00
142.00;in;in_0;veh9;195.10;8.00
142.00;in;in_0;veh8;458.10;13.00
142.00;in;in_0;veh7;509.11;11.00
142.00;in;in_0;veh6;653.62;8.00
142.00;in;in_0;veh5;667.13;8.00
142.00;in;in_0;veh4;789.57;8.02
142.00;in;in_0;veh3;803.14;8.00
142.00;in;in_0;veh2;963.15;8.00
143.00;in;in_0;veh10;139.10;8.00
143.00;in;in_0;veh9;203.10;8.00
143.00;in;in_0;veh8;471.10;13.00
143.00;in;in_0;veh7;520.11;11.00
143.00;in;in_0;veh6;661.62;8.00
143.00;in;in_0;veh5;675.13;8.00
143.00;in;in_0;veh4;797.59;8.01
143.00;in;in_0;veh3;811.14;8.00
143.00;in;in_0;veh2;971.15;8.00
144.00;in;in_0;veh10;147.10;8.00
144.00;in;in_0;veh9;211.10;8.00
144.00;in;in_0;veh8;484.11;13.00
144.00;in;in_0;veh7;531.11;11.00
144.00;in;in_0;veh6;669.62;8.00
144.00;in;in_0;veh5;683.13;8.00
144.00;in;in_0;veh4;805.60;8.01
144.00;in;in_0;veh3;819.14;8.00
144.00;in;in_0;veh2;979.16;8.00
145.00;in;in_0;veh10;155.10;8.00
145.00;in;in_0;veh9;219.10;8.00
145.00;in;in_0;veh8;497.11;13.00
145.00;in;in_0;veh7;542.11;11.00
145.00;in;in_0;veh6;677.63;8.00
145.00;in;in_0;veh5;691.13;8.00
145.00;in;in_0;veh4;813.61;8.01
145.00;in;in_0;veh3;827.14;8.00
145.00;in;in_0;veh2;987.16;8.00
146.00;in;in_0;veh10;163.10;8.00
146.00;in;in_0;veh9;227.10;8.00
146.00;in;in_0;veh8;510.11;13.00
146.00;in;in_0;veh7;553.11;11.00
146.00;in;in_0;veh6;685.63;8.00
146.00;in;in_0;veh5;699.13;8.00
146.00;in;in_0;veh4;821.61;8.01
146.00;in;in_0;veh3;835.14;8.00
146.00;in;in_0;veh2;995.16;8.00
147.00;in;in_0;veh10;171.10;8.00
147.00;in;in_0;veh9;235.10;8.00
147.00;in;in_0;veh8;523.11;13.00
147.00;in;in_0;veh7;564.11;11.00
147.00;in;in_0;veh6;693.63;8.00
147.00;in;in_0;veh5;707.13;8.00
147.00;in;in_0;veh4;829.62;8.01
147.00;in;in_0;veh3;843.14;8.00
148.00;in;in_0;veh10;179.10;8.00
148.00;in;in_0;veh9;243.10;8.00
148.00;in;in_0;veh8;536.11;13.00
148.00;in;in_0;veh7;575.11;11.00
148.00;in;in_0;veh6;701.63;8.00
148.00;in;in_0;veh5;715.13;8.00
148.00;in;in_0;veh4;837.62;8.01
148.00;in;in_0;veh3;851.14;8.00
149.00;in;in_0;veh10;187.10;8.00
149.00;in;in_0;veh9;251.10;8.00
149.00;in;in_0;veh8;549.11;13.00
149.00;in;in_0;veh7;586.11;11.00
149.00;in;in_0;veh6;709.63;8.00
149.00;in;in_0;veh5;723.13;8.00
149.00;in;in_0;veh4;845.63;8.00
149.00;in;in_0;veh3;859.14;8.00
150.00;in;in_0;veh10;195.10;8.00
150.00;in;in_0;veh9;259.10;8.00
150.00;in;in_0;veh8;562.11;13.00
150.00;in;in_0;veh7;597.11;11.00
150.00;in;in_0;veh6;717.63;8.00
150.00;in;in_0;veh5;731.13;8.00
150.00;in;in_0;veh4;853.63;8.00
150.00;in;in_0;veh3;867.14;8.00
151.00;in;in_0;veh10;203.10;8.00
151.00;in;in_0;veh9;267.10;8.00
151.00;in;in_0;veh8;575.11;13.00
151.00;in;in_0;veh7;608.11;11.00
151.00;in;in_0;veh6;725.63;8.00
151.00;in;in_0;veh5;739.13;8.00
151.00;in;in_0;veh4;861.63;8.00
151.00;in;in_0;veh3;875.15;8.00
152.00;in;in_0;veh10;211.10;8.00
152.00;in;in_0;veh9;275.10;8.00
152.00;in;in_0;veh8;588.11;13.00
152.00;in;in_0;veh7;619.11;11.00
152.00;in;in_0;veh6;733.63;8.00
152.00;in;in_0;veh5;747.13;8.00
152.00;in;in_0;veh4;869.64;8.00
152.00;in;in_0;veh3;883.15;8.00
153.00;in;in_0;veh10;219.10;8.00
153.00;in;in_0;veh9;283.10;8.00
153.00;in;in_0;veh8;601.11;13.00
153.00;in;in_0;veh7;630.11;11.00
153.00;in;in_0;veh6;741.63;8.00
153.00;in;in_0;veh5;755.13;8.00
153.00;in;in_0;veh4;877.64;8.00
153.00;in;in_0;veh3;891.15;8.00
154.00;in;in_0;veh10;227.10;8.00
154.00;in;in_0;veh9;291.11;8.00
154.00;in;in_0;veh8;614.04;12.93
154.00;in;in_0;veh7;641.11;11.00
154.00;in;in_0;veh6;749.63;8.00
154.00;in;in_0;veh5;763.13;8.00
154.00;in;in_0;veh4;885.64;8.00
154.00;in;in_0;veh3;899.15;8.00
155.00;in;in_0;veh10;235.10;8.00
155.00;in;in_0;veh9;299.11;8.00
155.00;in;in_0;veh8;626.69;12.65
155.00;in;in_0;veh7;652.11;11.00
155.00;in;in_0;veh6;757.63;8.00
155.00;in;in_0;veh5;771.13;8.00
155.00;in;in_0;veh4;893.64;8.00
155.00;in;in_0;veh3;907.15;8.00
156.00;in;in_0;veh10;243.10;8.00
156.00;in;in_0;veh9;307.11;8.00
156.00;in;in_0;veh8;639.11;12.42
156.00;in;in_0;veh7;663.11;11.00
156.00;in;in_0;veh6;765.63;8.00
156.00;in;in_0;veh5;779.14;8.00
156.00;in;in_0;veh4;901.64;8.00
156.00;in;in_0;veh3;915.15;8.00
157.00;in;in_0;veh10;251.10;8.00
157.00;in;in_0;veh9;315.11;8.00
157.00;in;in_0;veh8;651.32;12.22
157.00;in;in_0;veh7;674.11;11.00
157.00;in;in_0;veh6;773.63;8.00
157.00;in;in_0;veh5;787.14;8.00
157.00;in;in_0;veh4;909.65;8.00
157.00;in;in_0;veh3;923.15;8.00
158.00;in;in_0;veh10;259.10;8.00
158.00;in;in_0;veh9;323.11;8.00
158.00;in;in_0;veh8;663.37;12.04
158.00;in;in_0;veh7;685.11;11.00
158.00;in;in_0;veh6;781.63;8.00
158.00;in;in_0;veh5;795.14;8.00
158.00;in;in_0;veh4;917.65;8.00
158.00;in;in_0;veh3;931.15;8.00
159.00;in;in_0;veh10;267.10;8.00
159.00;in;in_0;veh9;331.11;8.00
159.00;in;in_0;veh8;675.24;11.88
159.00;in;in_0;veh7;696.12;11.00
159.00;in;in_0;veh6;789.64;8.00
159.00;in;in_0;veh5;803.14;8.00
159.00;in;in_0;veh4;925.65;8.00
159.00;in;in_0;veh3;939.15;8.00
160.00;in;in_0;veh10;275.10;8.00
160.00;in;in_0;veh9;339.11;8.00
160.00;in;in_0;veh8;686.97;11.73
160.00;in;in_0;veh7;707.12;11.00
160.00;in;in_0;veh6;797.64;8.00
160.00;in;in_0;veh5;811.14;8.00
160.00;in;in_0;veh4;933.65;8.00
160.00;in;in_0;veh3;947.15;8.00
161.00;in;in_0;veh10;283.10;8.00
161.00;in;in_0;veh9;347.11;8.00
161.00;in;in_0;veh8;698.58;11.61
161.00;in;in_0;veh7;718.12;11.00
161.00;in;in_0;veh6;805.64;8.00
161.00;in;in_0;veh5;819.14;8.00
161.00;in;in_0;veh4;941.65;8.00
161.00;in;in_0;veh3;955.15;8.00
162.00;in;in_0;veh10;291.11;8.00
162.00;in;in_0;veh9;355.11;8.00
162.00;in;in_0;veh8;710.08;11.51
162.00;in;in_0;veh7;729.12;11.00
162.00;in;in_0;veh6;813.64;8.00
162.00;in;in_0;veh5;827.14;8.00
162.00;in;in_0;veh4;949.65;8.00
162.00;in;in_0;veh3;963.15;8.00
163.00;in;in_0;veh10;299.11;8.00
163.00;in;in_0;veh9;363.11;8.00
163.00;in;in_0;veh8;721.51;11.42
163.00;in;in_0;veh7;740.12;11.00
163.00;in;in_0;veh6;821.64;8.00
163.00;in;in_0;veh5;835.14;8.00
163.00;in;in_0;veh4;957.65;8.00
163.00;in;in_0;veh3;971.16;8.00
164.00;in;in_0;veh10;307.11;8.00
164.00;in;in_0;veh9;371.11;8.00
164.00;in;in_0;veh8;732.86;11.35
164.00;in;in_0;veh7;751.12;11.00
164.00;in;in_0;veh6;829.64;8.00
164.00;in;in_0;veh5;843.14;8.00
164.00;in;in_0;veh4;965.65;8.00
164.00;in;in_0;veh3;979.16;8.00
165.00;in;in_0;veh10;315.11;8.00
165.00;in;in_0;veh9;379.11;8.00
165.00;in;in_0;veh8;744.15;11.29
165.00;in;in_0;veh7;762.12;11.00
165.00;in;in_0;veh6;837.64;8.00
165.00;in;in_0;veh5;851.14;8.00
165.00;in;in_0;veh4;973.66;8.00
165.00;in;in_0;veh3;987.16;8.00
166.00;in;in_0;veh10;323.11;8.00
166.00;in;in_0;veh9;387.11;8.00
166.00;in;in_0;veh8;755.40;11.24
166.00;in;in_0;veh7;773.12;11.00
166.00;in;in_0;veh6;845.64;8.00
166.00;in;in_0;veh5;859.14;8.00
166.00;in;in_0;veh4;981.66;8.00
166.00;in;in_0;veh3;995.16;8.00
167.00;in;in_0;veh10;331.11;8.00
167.00;in;in_0;veh9;395.11;8.00
167.00;in;in_0;veh8;766.60;11.20
167.00;in;in_0;veh7;784.12;11.00
167.00;in;in_0;veh6;853.64;8.00
167.00;in;in_0;veh5;867.14;8.00
167.00;in;in_0;veh4;989.66;8.00
168.00;in;in_0;veh10;339.11;8.00
168.00;in;in_0;veh9;403.11;8.00
168.00;in;in_0;veh8;777.77;11.17
168.00;in;in_0;veh7;795.12;11.00
168.00;in;in_0;veh6;861.64;8.00
168.00;in;in_0;veh5;875.14;8.00
168.00;in;in_0;veh4;997.66;8.00
169.00;in;in_0;veh10;347.11;8.00
169.00;in;in_0;veh9;411.11;8.00
169.00;in;in_0;veh8;788.91;11.14
169.00;in;in_0;veh7;806.12;11.00
169.00;in;in_0;veh6;869.64;8.00
169.00;in;in_0;veh5;883.15;8.00
170.00;in;in_0;veh10;355.11;8.00
170.00;in;in_0;veh9;419.11;8.00
170.00;in;in_0;veh8;800.03;11.12
170.00;in;in_0;veh7;817.12;11.00
170.00;in;in_0;veh6;877.64;8.00
170.00;in;in_0;veh5;891.15;8.00
171.00;in;in_0;veh10;363.11;8.00
171.00;in;in_0;veh9;427.11;8.00
171.00;in;in_0;veh8;811.13;11.10
171.00;in;in_0;veh7;828.12;11.00
171.00;in;in_0;veh6;885.64;8.00
171.00;in;in_0;veh5;899.15;8.00
172.00;in;in_0;veh10;371.11;8.00
172.00;in;in_0;veh9;435.11;8.00
172.00;in;in_0;veh8;822.21;11.08
172.00;in;in_0;veh7;839.12;11.00
172.00;in;in_0;veh6;893.65;8.00
172.00;in;in_0;veh5;907.15;8.00
173.00;in;in_0;veh10;379.11;8.00
173.00;in;in_0;veh9;443.11;8.00
173.00;in;in_0;veh8;833.28;11.07
173.00;in;in_0;veh7;850.12;11.00
173.00;in;in_0;veh6;901.65;8.00
173.00;in;in_0;veh5;915.15;8.00
174.00;in;in_0;veh10;387.11;8.00
174.00;in;in_0;veh9;451.11;8.00
174.00;in;in_0;veh8;844.34;11.06
174.00;in;in_0;veh7;861.12;11.00
174.00;in;in_0;veh6;909.65;8.00
174.00;in;in_0;veh5;923.15;8.00
175.00;in;in_0;veh10;395.11;8.00
175.00;in;in_0;veh9;459.11;8.00
175.00;in;in_0;veh8;855.39;11.05
175.00;in;in_0;veh7;872.12;11.00
175.00;in;in_0;veh6;917.65;8.00
175.00;in;in_0;veh5;931.15;8.00
176.00;in;in_0;veh10;403.11;8.00
176.00;in;in_0;veh9;467.11;8.00
176.00;in;in_0;veh8;866.43;11.04
176.00;in;in_0;veh7;883.12;11.00
176.00;in;in_0;veh6;925.65;8.00
176.00;in;in_0;veh5;939.15;8.00
177.00;in;in_0;veh10;411.11;8.00
177.00;in;in_0;veh9;475.11;8.00
177.00;in;in_0;veh8;877.46;11.03
177.00;in;in_0;veh7;894.12;11.00
177.00;in;in_0;veh6;933.65;8.00
177.00;in;in_0;veh5;947.15;8.00
178.00;in;in_0;veh10;419.11;8.00
178.00;in;in_0;veh9;483.11;8.00
178.00;in;in_0;veh8;888.49;11.03
178.00;in;in_0;veh7;905.13;11.00
178.00;in;in_0;veh6;941.65;8.00
178.00;in;in_0;veh5;955.15;8.00
179.00;in;in_0;veh10;427.11;8.00
179.00;in;in_0;veh9;491.11;8.00
179.00;in;in_0;veh8;899.51;11.02
179.00;in;in_0;veh7;916.13;11.00
179.00;in;in_0;veh6;949.65;8.00
179.00;in;in_0;veh5;963.15;8.00
180.00;in;in_0;veh10;435.11;8.00
180.00;in;in_0;veh9;499.11;8.00
180.00;in;in_0;veh8;910.53;11.02
180.00;in;in_0;veh7;927.13;11.00
180.00;in;in_0;veh6;957.65;8.00
180.00;in;in_0;veh5;971.15;8.00
181.00;in;in_0;veh10;443.11;8.00
181.00;in;in_0;veh9;507.12;8.00
181.00;in;in_0;veh8;921.55;11.02
181.00;in;in_0;veh7;938.13;11.00
181.00;in;in_0;veh6;965.65;8.00
181.00;in;in_0;veh5;979.16;8.00
182.00;in;in_0;veh10;451.11;8.00
182.00;in;in_0;veh9;515.12;8.00
182.00;in;in_0;veh8;932.56;11.01
182.00;in;in_0;veh7;948.80;10.67
182.00;in;in_0;veh6;973.65;8.00
182.00;in;in_0;veh5;987.16;8.00
183.00;in;in_0;veh10;459.11;8.00
183.00;in;in_0;veh9;523.12;8.00
183.00;in;in_0;veh8;943.24;10.68
183.00;in;in_0;veh7;959.03;10.23
183.00;in;in_0;veh6;981.66;8.00
183.00;in;in_0;veh5;995.16;8.00
184.00;in;in_0;veh10;467.11;8.00
184.00;in;in_0;veh9;531.12;8.00
184.00;in;in_0;veh8;953.48;10.24
184.00;in;in_0;veh7;968.85;9.83
184.00;in;in_0;veh6;989.66;8.00
185.00;in;in_0;veh10;475.11;8.00
185.00;in;in_0;veh9;539.12;8.00
185.00;in;in_0;veh8;963.31;9.84
185.00;in;in_0;veh7;978.31;9.46
185.00;in;in_0;veh6;997.66;8.00
186.00;in;in_0;veh10;483.11;8.00
186.00;in;in_0;veh9;547.12;8.00
186.00;in;in_0;veh8;972.78;9.47
186.00;in;in_0;veh7;987.48;9.17
187.00;in;in_0;veh10;491.11;8.00
187.00;in;in_0;veh9;555.12;8.00
187.00;in;in_0;veh8;981.96;9.18
187.00;in;in_0;veh7;996.65;9.17
188.00;in;in_0;veh10;499.12;8.00
188.00;in;in_0;veh9;563.12;8.00
188.00;in;in_0;veh8;991.13;9.17
189.00;in;in_0;veh10;507.12;8.00
189.00;in;in_0;veh9;571.12;8.00
189.00;out;out_0;veh8;0.21;9.17
190.00;in;in_0;veh10;515.12;8.00
190.00;in;in_0;veh9;579.12;8.00
191.00;in;in_0;veh10;523.12;8.00
191.00;in;in_0;veh9;587.12;8.00
192.00;in;in_0;veh10;531.12;8.00
192.00;in;in_0;veh9;595.12;8.00
193.00;in;in_0;veh10;539.12;8.00
193.00;in;in_0;veh9;603.12;8.00
194.00;in;in_0;veh10;547.12;8.00
194.00;in;in_0;veh9;611.12;8.00
195.00;in;in_0;veh10;555.12;8.00
195.00;in;in_0;veh9;619.12;8.00
196.00;in;in_0;veh10;563.12;8.00
196.00;in;in_0;veh9;627.12;8.00
197.00;in;in_0;veh10;571.12;8.00
197.00;in;in_0;veh9;635.12;8.00
198.00;in;in_0;veh10;579.12;8.00
198.00;in;in_0;veh9;643.12;8.00
199.00;in;in_0;veh10;587.12;8.00
199.00;in;in_0;veh9;651.13;8.00
200.00;in;in_0;veh10;595.12;8.00
200.00;in;in_0;veh9;659.13;8.00
201.00;in;in_0;veh10;603.12;8.00
201.00;in;in_0;veh9;667.13;8.00
202.00;in;in_0;veh10;611.12;8.00
202.00;in;in_0;veh9;675.13;8.00
203.00;in;in_0;veh10;619.12;8.00
203.00;in;in_0;veh9;683.13;8.00
204.00;in;in_0;veh10;627.12;8.00
204.00;in;in_0;veh9;691.13;8.00
205.00;in;in_0;veh10;635.12;8.00
205.00;in;in_0;veh9;699.13;8.00
206.00;in;in_0;veh10;643.12;8.00
206.00;in;in_0;veh9;707.13;8.00
207.00;in;in_0;veh10;651.13;8.00
207.00;in;in_0;veh9;715.13;8.00
208.00;in;in_0;veh10;659.13;8.00
208.00;in;in_0;veh9;723.13;8.00
209.00;in;in_0;veh10;667.13;8.00
209.00;in;in_0;veh9;731.13;8.00
210.00;in;in_0;veh10;675.13;8.00
210.00;in;in_0;veh9;739.13;8.00
211.00;in;in_0;veh10;683.13;8.00
211.00;in;in_0;veh9;747.13;8.00
212.00;in;in_0;veh10;691.13;8.00
212.00;in;in_0;veh9;755.13;8.00
213.00;in;in_0;veh10;699.13;8.00
213.00;in;in_0;veh9;763.14;8.00
214.00;in;in_0;veh10;707.13;8.00
214.00;in;in_0;veh9;771.14;8.00
215.00;in;in_0;veh10;715.13;8.00
215.00;in;in_0;veh9;779.14;8.00
216.00;in;in_0;veh10;723.13;8.00
216.00;in;in_0;veh9;787.14;8.00
217.00;in;in_0;veh10;731.13;8.00
217.00;in;in_0;veh9;795.14;8.00
218.00;in;in_0;veh10;739.13;8.00
218.00;in;in_0;veh9;803.14;8.00
219.00;in;in_0;veh10;747.13;8.00
219.00;in;in_0;veh9;811.14;8.00
220.00;in;in_0;veh10;755.13;8.00
220.00;in;in_0;veh9;819.14;8.00
221.00;in;in_0;veh10;763.13;8.00
221.00;in;in_0;veh9;827.14;8.00
222.00;in;in_0;veh10;771.14;8.00
222.00;in;in_0;veh9;835.14;8.00
223.00;in;in_0;veh10;779.14;8.00
223.00;in;in_0;veh9;843.14;8.00
224.00;in;in_0;veh10;787.14;8.00
224.00;in;in_0;veh9;851.14;8.00
225.00;in;in_0;veh10;795.14;8.00
225.00;in;in_0;veh9;859.14;8.00
226.00;in;in_0;veh10;803.14;8.00
226.00;in;in_0;veh9;867.15;8.00
227.00;in;in_0;veh10;811.14;8.00
227.00;in;in_0;veh9;875.15;8.00
228.00;in;in_0;veh10;819.14;8.00
228.00;in;in_0;veh9;883.15;8.00
229.00;in;in_0;veh10;827.14;8.00
229.00;in;in_0;veh9;891.15;8.00
230.00;in;in_0;veh10;835.14;8.00
230.00;in;in_0;veh9;899.15;8.00
231.00;in;in_0;veh10;843.14;8.00
231.00;in;in_0;veh9;907.15;8.00
232.00;in;in_0;veh10;851.14;8.00
232.00;in;in_0;veh9;915.15;8.00
233.00;in;in_0;veh10;859.14;8.00
233.00;in;in_0;veh9;923.15;8.00
234.00;in;in_0;veh10;867.14;8.00
234.00;in;in_0;veh9;931.15;8.00
235.00;in;in_0;veh10;875.15;8.00
235.00;in;in_0;veh9;939.15;8.00
236.00;in;in_0;veh10;883.15;8.00
236.00;in;in_0;veh9;947.15;8.00
237.00;in;in_0;veh10;891.15;8.00
237.00;in;in_0;veh9;955.16;8.00
238.00;in;in_0;veh10;899.15;8.00
238.00;in;in_0;veh9;963.16;8.00
239.00;in;in_0;veh10;907.15;8.00
239.00;in;in_0;veh9;971.16;8.00
240.00;in;in_0;veh10;915.15;8.00
240.00;in;in_0;veh9;979.16;8.00
241.00;in;in_0;veh10;923.15;8.00
241.00;in;in_0;veh9;987.16;8.00
242.00;in;in_0;veh10;931.15;8.00
242.00;in;in_0;veh9;995.16;8.00
243.00;in;in_0;veh10;939.15;8.00
244.00;in;in_0;veh10;947.15;8.00
245.00;in;in_0;veh10;955.15;8.00
246.00;in;in_0;veh10;963.16;8.00
247.00;in;in_0;veh10;971.16;8.00
248.00;in;in_0;veh10;979.16;8.00
249.00;in;in_0;veh10;987.16;8.00
250.00;in;in_0;veh10;995.16;8.00
251.00;;;;;
